gametime,gameid,summonerid,gametype
1532609607,3285091794,36990696,Ranked Solo
1532607499,3285035599,36990696,Ranked Solo
1532604815,3284988057,36990696,Ranked Solo
1532602746,3285002225,36990696,Ranked Solo
1532600882,3284957753,36990696,Ranked Solo
1532590161,3284832553,36990696,Ranked Solo
1532588472,3284806319,36990696,Ranked Solo
1532583397,3284555203,36990696,Ranked Solo
1532581519,3284520472,36990696,Ranked Solo
1532538156,3284196066,36990696,Ranked Solo
1532536241,3284222372,36990696,Ranked Solo
1532533925,3284166077,36990696,Ranked Solo
1532531662,3284141947,36990696,Ranked Solo
1535722081,3327138490,74750546,Ranked Solo
1535720452,3327088087,74750546,Ranked Solo
1535718157,3327039272,74750546,Ranked Solo
1535714919,3326996715,74750546,Ranked Solo
1535712417,3326960351,74750546,Ranked Solo
1535648677,3326214455,74750546,Ranked Solo
1535646627,3326240048,74750546,Ranked Solo
1535644319,3326201508,74750546,Ranked Solo
1535642051,3326128001,74750546,Ranked Solo
1535640235,3326123707,74750546,Normal
1535602147,3325701313,74750546,Ranked Solo
1535600098,3325658467,74750546,Ranked Solo
1535597493,3325628390,74750546,Ranked Solo
1535595455,3325636329,74750546,Ranked Solo
1535593425,3325644151,74750546,Ranked Solo
1535591418,3325642975,74750546,Ranked Solo
1535589571,3325622043,74750546,Ranked Solo
1535581489,3325578657,74750546,ARAM
1535538329,3324884411,74750546,Ranked Solo
1535536944,3324839760,74750546,Ranked Solo
1536807064,3340925265,56951349,Special Mode
1536805645,3340934303,56951349,Special Mode
1536779652,3340815781,56951349,Special Mode
1536778494,3340794453,56951349,ODYSSEY: EXTRACTION
1536760325,3340543117,56951349,Special Mode
1536756473,3340398589,56951349,Ranked Solo
1536753873,3340377225,56951349,Ranked Solo
1536750979,3340269687,56951349,Ranked Solo
1536748339,3340241961,56951349,Ranked Solo
1536744062,3340182205,56951349,Ranked Solo
1536739917,3340076580,56951349,Special Mode
1536737853,3340061159,56951349,Special Mode
1536736278,3340036262,56951349,Special Mode
1536733363,3339977550,56951349,Special Mode
1536639946,3338608742,56951349,Ranked Solo
1536637595,3338578777,56951349,Ranked Solo
1536603111,3338511088,56951349,Ranked Solo
1536601192,3338507149,56951349,Ranked Solo
1536570272,3338095065,56951349,Ranked Solo
1536517484,3337557005,56951349,Ranked Solo
1533842496,3302328159,25260179,Ranked Solo
1533839697,3302335285,25260179,Ranked Solo
1533837843,3302332653,25260179,Ranked Solo
1533834798,3302287290,25260179,Ranked Solo
1533829678,3302235200,25260179,Ranked Solo
1533827980,3302198961,25260179,Ranked Solo
1533807412,3301829591,25260179,Ranked Solo
1533804967,3301812438,25260179,Ranked Solo
1533801177,3301740463,25260179,Ranked Solo
1533798506,3301462887,25260179,Ranked Solo
1533796383,3301409027,25260179,Ranked Solo
1533794474,3301373029,25260179,Ranked Solo
1533758041,3301129268,25260179,Ranked Solo
1533756058,3301147174,25260179,Ranked Solo
1533753836,3301115266,25260179,Ranked Solo
1533751807,3301142694,25260179,Ranked Solo
1533750074,3301089092,25260179,Ranked Solo
1533719373,3300623221,25260179,Ranked Solo
1533717705,3300577432,25260179,Ranked Solo
1533710912,3300506921,25260179,Ranked Solo
1532284537,3281311054,57541180,Ranked Solo
1532282752,3281297752,57541180,Ranked Solo
1532281156,3281275991,57541180,Ranked Solo
1532265881,3281035912,57541180,Ranked Solo
1532023635,3277683882,57541180,Ranked Solo
1532021223,3277690648,57541180,Ranked Solo
1532018072,3277646158,57541180,Ranked Solo
1532016155,3277629675,57541180,Ranked Solo
1531888140,3276190636,57541180,Ranked Solo
1531884728,3275866695,57541180,Ranked Solo
1531881991,3275866014,57541180,Ranked Solo
1531840898,3275670652,57541180,Ranked Solo
1531839354,3275596576,57541180,Ranked Solo
1531215546,3268456079,57541180,Ranked Solo
1531144405,3267649542,57541180,Ranked Solo
1531129605,3267334843,57541180,Ranked Solo
1531126115,3267284879,57541180,Ranked Solo
1531068503,3266914793,57541180,URF
1531067099,3266921229,57541180,URF
1530982961,3265514599,57541180,Ranked Solo
1533042939,3290741229,56921556,Ranked Solo
1533040893,3290731758,56921556,Ranked Solo
1533038312,3290654167,56921556,Ranked Solo
1533036213,3290608084,56921556,Ranked Solo
1533033781,3290623237,56921556,Ranked Solo
1533019123,3290390893,56921556,Ranked Solo
1533017101,3290365492,56921556,Ranked Solo
1532975452,3289861080,56921556,Ranked Solo
1532973164,3289818469,56921556,Ranked Solo
1532971762,3289805487,56921556,Ranked Solo
1532969485,3289812071,56921556,Ranked Solo
1532967989,3289758274,56921556,Ranked Solo
1532965828,3289763826,56921556,Ranked Solo
1532963984,3289708229,56921556,Ranked Solo
1532962243,3289703941,56921556,Ranked Solo
1532955280,3289596990,56921556,Ranked Solo
1532874504,3288649105,56921556,Ranked Solo
1532872866,3288660941,56921556,Ranked Solo
1532805127,3287783763,56921556,Ranked Solo
1532802661,3287760247,56921556,Ranked Solo
1530980024,3265476976,57541180,URF
1530979000,3265462701,57541180,URF
1530971452,3265281259,57541180,URF
1530970028,3265242625,57541180,URF
1530968575,3265196551,57541180,URF
1530962477,3265060289,57541180,Ranked Solo
1530960679,3265020762,57541180,Ranked Solo
1530938675,3264607322,57541180,Ranked Solo
1530936462,3264591102,57541180,Ranked Solo
1530895072,3264078632,57541180,Ranked Solo
1530892273,3264030190,57541180,Ranked Solo
1530859227,3263249874,57541180,Ranked Solo
1530857205,3263251334,57541180,Ranked Solo
1530855348,3263177105,57541180,Ranked Solo
1530853524,3263170443,57541180,Ranked Solo
1530850396,3263143208,57541180,Ranked Solo
1530847172,3263089210,57541180,Ranked Solo
1530805008,3262904511,57541180,Ranked Solo
1530802518,3262829955,57541180,Ranked Solo
1530784103,3262309224,57541180,Ranked Solo
1530624240,3260408046,41913808,Ranked Solo
1530621790,3260308313,41913808,Ranked Solo
1530619585,3260290316,41913808,Ranked Solo
1530617547,3260224032,41913808,Ranked Solo
1530615818,3260176810,41913808,Ranked Solo
1530613793,3260147374,41913808,Ranked Solo
1530597553,3259940196,41913808,Ranked Solo
1530593560,3259852299,41913808,Ranked Solo
1530545941,3259601276,41913808,Ranked Solo
1530543882,3259545603,41913808,Ranked Solo
1530540657,3259504200,41913808,Ranked Solo
1530538892,3259456225,41913808,Ranked Solo
1530470545,3258818234,41913808,Ranked Solo
1530468100,3258814970,41913808,Ranked Solo
1530465830,3258810169,41913808,Ranked Solo
1530438997,3257975775,41913808,URF
1530437607,3257919750,41913808,URF
1530436218,3257924698,41913808,URF
1530363962,3256956632,41913808,Ranked Solo
1530350936,3256679148,41913808,Ranked Solo
1532522561,3283975037,36990696,Ranked Solo
1532450991,3283096795,36990696,Ranked Solo
1532437408,3282897918,36990696,Ranked Solo
1532435797,3282849465,36990696,Ranked Solo
1532432729,3282840682,36990696,Ranked Solo
1532430043,3282830246,36990696,Ranked Solo
1532427565,3282786238,36990696,Ranked Solo
1532416852,3282629016,36990696,Ranked Solo
1532414697,3282621529,36990696,Ranked Solo
1532411344,3282555854,36990696,Ranked Solo
1532371194,3282265535,36990696,Ranked Solo
1532368894,3282253557,36990696,Ranked Solo
1532366427,3282220329,36990696,Ranked Solo
1532364347,3282127235,36990696,Ranked Solo
1532362949,3282064767,36990696,Ranked Solo
1532360058,3281997830,36990696,Ranked Solo
1532358002,3281973862,36990696,Ranked Solo
1532351337,3281849199,36990696,Ranked Solo
1532349369,3281842018,36990696,Ranked Solo
1532346756,3281766446,36990696,Ranked Solo
1535527736,3324770833,74750546,Ranked Solo
1535526282,3324726844,74750546,Ranked Solo
1535524241,3324752855,74750546,Ranked Solo
1535521942,3324679775,74750546,Ranked Solo
1535520343,3324697437,74750546,Ranked Solo
1535518085,3324674629,74750546,Ranked Solo
1535516438,3324700954,74750546,Ranked Solo
1535513549,3324628746,74750546,Ranked Solo
1535511396,3324576572,74750546,Ranked Solo
1535508071,3324374382,74750546,Ranked Solo
1535506439,3324603004,74750546,Ranked Solo
1535504990,3324622257,74750546,Ranked Solo
1535503375,3324441468,74750546,Ranked Solo
1535489523,3324252975,74750546,Normal
1535420832,3323492974,74750546,Ranked Solo
1535412699,3323389329,74750546,Normal
1535411325,3323428682,74750546,Normal
1535410706,3323398404,74750546,Normal
1535408218,3323397633,74750546,Special Mode
1535395857,3323360757,74750546,Ranked Solo
1532800744,3287716715,56921556,Ranked Solo
1532798608,3287751854,56921556,Ranked Solo
1532796484,3287696381,56921556,Ranked Solo
1532794616,3287649575,56921556,Ranked Solo
1532792368,3287613755,56921556,Ranked Solo
1532790169,3287573771,56921556,Ranked Solo
1532783126,3287327359,56921556,Ranked Solo
1532780575,3287097704,56921556,Ranked Solo
1532522061,3283972019,56921556,Ranked Solo
1532519252,3283923432,56921556,Ranked Solo
1532517269,3283941347,56921556,Ranked Solo
1532516567,3283876926,56921556,Ranked Solo
1532365556,3282190648,56921556,Ranked Solo
1532363839,3282115363,56921556,Ranked Solo
1532361548,3282083625,56921556,Ranked Solo
1532359464,3281977476,56921556,Ranked Solo
1532357409,3281980538,56921556,Ranked Solo
1532284739,3281320178,56921556,Ranked Solo
1532282927,3281259494,56921556,Ranked Solo
1532281138,3281256839,56921556,Ranked Solo
1531060368,3266778019,64250795,Ranked Solo
1531058243,3266791519,64250795,URF
1531056930,3266746547,64250795,URF
1531055649,3266697925,64250795,Ranked Solo
1531053615,3266650560,64250795,Ranked Solo
1531049770,3266575511,64250795,Ranked Solo
1531047869,3266509391,64250795,Ranked Solo
1531045930,3266531579,64250795,Ranked Solo
1531044016,3266463309,64250795,Ranked Solo
1531041024,3266411763,64250795,Ranked Solo
1531039190,3266384070,64250795,Ranked Solo
1531033512,3266236483,64250795,Ranked Solo
1531030966,3266129293,64250795,Ranked Solo
1530944518,3264675008,64250795,Ranked Solo
1530942030,3264660439,64250795,Ranked Solo
1530939976,3264579979,64250795,Ranked Solo
1530937406,3264582769,64250795,Ranked Solo
1530935295,3264556651,64250795,Ranked Solo
1530887906,3263902112,64250795,Ranked Solo
1530886273,3263853183,64250795,Ranked Solo
1530349549,3256652093,41913808,Ranked Solo
1530345236,3256439709,41913808,Ranked Solo
1530341454,3256232735,41913808,Ranked Solo
1530338679,3256154946,41913808,Ranked Solo
1530336762,3256098439,41913808,Ranked Solo
1530335096,3256081104,41913808,Ranked Solo
1530331168,3256022535,41913808,URF
1530298684,3255823703,41913808,URF
1530297379,3255850346,41913808,URF
1530296085,3255769403,41913808,URF
1530237242,3254878080,41913808,URF
1530200200,3254694165,41913808,Ranked Solo
1530198075,3254618985,41913808,Ranked Solo
1530175957,3253937087,41913808,Ranked Solo
1530173740,3253917240,41913808,Ranked Solo
1530169690,3253871723,41913808,URF
1530157332,3253749611,41913808,Ranked Solo
1530122189,3253632546,41913808,URF
1530121100,3253620279,41913808,URF
1530119822,3253586121,41913808,Ranked Solo
1530762334,3261894568,57541180,Ranked Solo
1530716673,3261641752,57541180,Ranked Solo
1530675502,3261012146,57541180,Ranked Solo
1530641287,3260879092,57541180,Ranked Solo
1530639390,3260846623,57541180,Ranked Solo
1530636955,3260831946,57541180,Ranked Solo
1530634323,3260784526,57541180,Ranked Solo
1530630690,3260735753,57541180,Ranked Solo
1530611777,3260122134,57541180,Ranked Solo
1530609011,3260076564,57541180,Ranked Solo
1530546358,3259622707,57541180,Ranked Solo
1530544609,3259548199,57541180,Ranked Solo
1530525387,3259204032,57541180,Ranked Solo
1530522418,3259155575,57541180,Ranked Solo
1530519596,3259097688,57541180,Ranked Solo
1530503438,3258970931,57541180,Ranked Solo
1530500660,3258909166,57541180,Ranked Solo
1530470894,3258828415,57541180,Ranked Solo
1530468155,3258795639,57541180,Ranked Solo
1530465628,3258779568,57541180,Ranked Solo
1532331884,3281557073,36990696,Ranked Solo
1532329783,3281539991,36990696,Ranked Solo
1532327633,3281545301,36990696,Ranked Solo
1532325654,3281512359,36990696,Ranked Solo
1532321901,3281472548,36990696,Ranked Solo
1532319905,3281450778,36990696,Ranked Solo
1532287420,3281332530,36990696,Ranked Solo
1532285787,3281302231,36990696,Ranked Solo
1532263940,3281022352,36990696,Ranked Solo
1532262468,3280854613,36990696,Ranked Solo
1532260046,3280735612,36990696,Ranked Solo
1532256561,3280624275,36990696,Ranked Solo
1532244740,3280458619,36990696,Ranked Solo
1532244078,3280413803,36990696,Ranked Solo
1532240883,3280339761,36990696,Ranked Solo
1532238744,3280314940,36990696,Ranked Solo
1532236868,3280298804,36990696,Ranked Solo
1532234625,3280301471,36990696,Ranked Solo
1532233197,3280247497,36990696,Ranked Solo
1532190585,3279981708,36990696,Ranked Solo
1536515128,3337564754,56951349,ARAM
1536514113,3337534494,56951349,Special Mode
1536512742,3337523661,56951349,Special Mode
1536511552,3337530859,56951349,Special Mode
1536510107,3337478507,56951349,Ranked Solo
1536508488,3337512590,56951349,Ranked Solo
1536506793,3337468050,56951349,Ranked Solo
1536505010,3337443212,56951349,Ranked Solo
1536502862,3337405299,56951349,Ranked Solo
1536500745,3337339186,56951349,Ranked Solo
1536497916,3337274926,56951349,Ranked Solo
1536495160,3337255004,56951349,Ranked Solo
1536487043,3337087039,56951349,Special Mode
1536483901,3337042867,56951349,Ranked Solo
1536208884,3333169429,56951349,Ranked Solo
1536207178,3333177522,56951349,Ranked Solo
1536203413,3333154079,56951349,Ranked Solo
1536140949,3332647757,56951349,Ranked Solo
1536138340,3332603311,56951349,Ranked Solo
1536136960,3332599469,56951349,Ranked Solo
1535393454,3323277870,74750546,Ranked Solo
1535391629,3323275937,74750546,Ranked Solo
1535390007,3323243912,74750546,Ranked Solo
1535388161,3323240361,74750546,Normal
1535386123,3323184123,74750546,Ranked Solo
1535383338,3323106698,74750546,Ranked Solo
1535238396,3321199931,74750546,Special Mode
1535237168,3321199367,74750546,Special Mode
1535235876,3321198909,74750546,Special Mode
1535234840,3321208118,74750546,Special Mode
1535232531,3321206879,74750546,Special Mode
1535191431,3320324694,74750546,Ranked Solo
1535187879,3320226778,74750546,Special Mode
1535186695,3320260922,74750546,Special Mode
1535185792,3320197063,74750546,Special Mode
1535105752,3318898339,74750546,Ranked Solo
1535103680,3318891540,74750546,Ranked Solo
1535100885,3318841422,74750546,Ranked Solo
1535098010,3318823807,74750546,Ranked Solo
1535096316,3318758968,74750546,Ranked Solo
1530884222,3263755987,64250795,Ranked Solo
1530882310,3263698546,64250795,Ranked Solo
1530880515,3263665164,64250795,Ranked Solo
1530875998,3263547439,64250795,Ranked Solo
1530859983,3263259455,64250795,Ranked Solo
1530857915,3263236315,64250795,Ranked Solo
1530855822,3263207703,64250795,Ranked Solo
1530854143,3263173467,64250795,Ranked Solo
1530851471,3263135109,64250795,Ranked Solo
1530848765,3263141396,64250795,Ranked Solo
1530799158,3262802512,64250795,Ranked Solo
1530784103,3262309224,64250795,Ranked Solo
1530780814,3262209582,64250795,Ranked Solo
1530774017,3262068830,64250795,Ranked Solo
1530772419,3262092463,64250795,Ranked Solo
1530770378,3262005119,64250795,Ranked Solo
1530768250,3261959763,64250795,Ranked Solo
1530766792,3261975058,64250795,Ranked Solo
1530765395,3261918755,64250795,Ranked Solo
1530763093,3261903852,64250795,Ranked Solo
1530451267,3258474520,57541180,URF
1530431468,3257841322,57541180,URF
1530429777,3257792746,57541180,URF
1530379804,3257322401,57541180,URF
1530378463,3257298744,57541180,URF
1530377481,3257263773,57541180,URF
1530375481,3257235154,57541180,URF
1530373852,3257220883,57541180,URF
1530294548,3255764892,57541180,URF
1530293192,3255758013,57541180,URF
1530291332,3255724748,57541180,URF
1530290048,3255689756,57541180,URF
1530288328,3255681710,57541180,URF
1530207289,3254765070,57541180,URF
1530203994,3254748011,57541180,URF
1530202940,3254754781,57541180,URF
1530201840,3254732132,57541180,URF
1530197703,3254648568,57541180,URF
1530196555,3254614388,57541180,URF
1530093185,3253320164,57541180,Ranked Solo
1530081888,3253159245,41913808,Ranked Solo
1530070245,3252797119,41913808,Ranked Solo
1530033425,3252683671,41913808,Ranked Solo
1530031503,3252680099,41913808,Ranked Solo
1530029618,3252656824,41913808,Ranked Solo
1530028316,3252673520,41913808,Ranked Solo
1530027144,3252642229,41913808,Ranked Solo
1530025833,3252587875,41913808,Ranked Solo
1529996385,3252264438,41913808,Ranked Solo
1529990187,3252227993,41913808,Ranked Solo
1529987932,3252225296,41913808,Ranked Solo
1529955728,3252118950,41913808,Ranked Solo
1529953305,3252097528,41913808,Ranked Solo
1529951294,3252105765,41913808,Ranked Solo
1529949344,3252123014,41913808,Ranked Solo
1529245219,3244801888,41913808,ARAM
1529121222,3242577868,41913808,ARAM
1528951932,3240845614,41913808,ARAM
1528538269,3235213362,41913808,ARAM
1528445861,3233720192,41913808,Ranked Solo
1532279146,3281253744,56921556,Ranked Solo
1532277088,3281227748,56921556,Ranked Solo
1532274711,3281222201,56921556,Ranked Solo
1532270839,3281129625,56921556,Ranked Solo
1532241082,3280348237,56921556,Ranked Solo
1532238300,3280353192,56921556,Ranked Solo
1532197108,3280048280,56921556,Ranked Solo
1532112350,3278834125,56921556,Ranked Solo
1532110700,3278831765,56921556,Ranked Solo
1532108876,3278816826,56921556,Ranked Solo
1532106290,3278812353,56921556,Ranked Solo
1532103972,3278757193,56921556,Ranked Solo
1532102212,3278741699,56921556,Ranked Solo
1532099739,3278703468,56921556,Ranked Solo
1532097655,3278646291,56921556,Ranked Solo
1532092124,3278527022,56921556,Ranked Solo
1532089806,3278531753,56921556,Ranked Solo
1532067499,3277943555,56921556,Ranked Solo
1532066342,3277898559,56921556,Ranked Solo
1532064381,3277923433,56921556,Ranked Solo
1533709102,3300461654,25260179,Ranked Solo
1533669872,3299959222,25260179,Ranked Solo
1533620106,3298934798,25260179,Ranked Solo
1533618157,3298970364,25260179,Ranked Solo
